USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
722089,94959,GALESBURG MUNICIPAL ARPT,US,IL,KGBG,+40.933,-090.433,+0232.9,20060101,20240405
722090,03875,WRIGHT AAF AIRPORT,US,GA,KLHW,+31.883,-081.567,+0013.7,20060103,20240405
722091,53940,CLAREMORE REGIONAL AIRPORT,US,OK,KGCM,+36.294,-095.479,+0221.0,20060101,20240405
722092,53941,GROVE MUNICIPAL AIRPORT,US,OK,KGMJ,+36.605,-094.738,+0253.9,20060101,20240405
722093,04878,GRAYLING ARMY AIRFIELD,US,MI,KGOV,+44.680,-084.729,+0350.2,20060101,20240406
722094,53984,GRAND PRAIRIE MUNICIPAL AIRPORT,US,TX,KGPM,+32.699,-097.047,+0179.5,20060101,20240405
722095,03030,GUYMON MUNICIPAL AIRPORT,US,OK,KGUY,+36.682,-101.505,+0948.7,20060101,20240405
722096,53127,HENDERSON EXECUTIVE ARPT,US,NV,KHND,+35.976,-115.133,+0749.2,20060101,20240405
722097,04936,HARLAN MUNICIPAL AIRPORT,US,IA,KHNR,+41.584,-095.339,+0375.2,20060101,20240405
722098,64761,EAST HAMPTON AIRPORT,US,NY,KHTO,+40.960,-072.252,+0017.1,20060101,20240405
722099,53936,CHANDLER MUNICIPAL AIRPORT,US,OK,KCQB,+35.724,-096.820,+0299.9,20060101,20240406
722101,03039,WOLF CREEK PASS AWOS-3 AIRPORT,US,CO,KCPW,+37.450,-106.800,+3593.9,20060101,20240405
722103,12895,ST LUCIE COUNTY INTL ARPT,US,FL,KFPR,+27.498,-080.376,+0005.7,20060101,20240405
722104,92806,ALBERT WHITTED AIRPORT,US,FL,KSPG,+27.768,-082.626,+0001.3,19860101,20240405
722106,12835,PAGE FIELD AIRPORT,US,FL,KFMY,+26.585,-081.861,+0003.8,19430101,20240405
722107,03056,GAINES COUNTY AIRPORT,US,TX,KGNC,+32.675,-102.654,+1010.4,20060101,20240405
722108,12894,SW FLORIDA INTN AIRPORT,US,FL,KRSW,+26.538,-081.757,+0008.2,20060101,20240405
722109,00355,CHEROKEE COUNTY AIRPORT,US,GA,KCNI,+34.317,-084.417,+0372.2,20050101,20240405
722110,12842,TAMPA INTERNATIONAL AIRPORT,US,FL,KTPA,+27.963,-082.540,+0001.8,19400801,20240405
722112,53982,FOX STEPHENS FIELD - GILMER MINICIPAL AIRPORT,US,TX,KJXI,+32.699,-094.949,+0126.5,20060101,20240405
722113,53979,GIDDINGS-LEE COUNTY AIRPORT,US,TX,KGYB,+30.169,-096.980,+0147.8,20050101,20240405
722114,54901,BUFFALO MUNICIPAL AIRPORT,US,MN,KCFE,+45.159,-093.843,+0294.7,20050101,20240405
722115,12871,SARASOTA/BRADENTON INTL AP,US,FL,KSRQ,+27.401,-082.559,+0005.3,20060101,20240405
722116,12873,ST PETE-CLWTR INTL AIRPORT,US,FL,KPIE,+27.913,-082.686,+0000.1,20060101,20240405
722118,00482,VENICE MUNICIPAL AIRPORT,US,FL,KVNC,+27.072,-082.440,+0005.8,20110203,20240405
722119,12883,LAKELAND LINDER REGIONAL AIRPORT,US,FL,KLAL,+28.000,-082.050,+0043.3,20060101,20240405
722120,12833,CROSS CITY AIRPORT,US,FL,KCTY,+29.633,-083.105,+0011.6,19431219,20240405
722122,03050,WINSTON FIELD AIRPORT,US,TX,KSNK,+32.693,-100.951,+0740.7,20060101,20240405
722123,12809,BARTOW MUNICIPAL AIRPORT,US,FL,KBOW,+27.950,-081.783,+0038.1,20050101,20240405
722124,04998,HEBRON MUNICIPAL AIRPORT,US,NE,KHJH,+40.149,-097.587,+0449.0,20060101,20240405
722125,04829,SAGNAW CO H.W. BROWNE ARPT,US,MI,KHYX,+43.433,-083.867,+0182.9,20060101,20240406
722126,04879,LANSING MUNICIPAL AP,US,IL,KIGQ,+41.540,-087.532,+0187.8,20060101,20240405
722127,04880,GREATER KANKAKEE AIRPORT,US,IL,KIKK,+41.071,-087.846,+0191.7,20060101,20240405
722128,53899,LICONTN-LINCOLN CO RGNL AP,US,NC,KIPJ,+35.483,-081.161,+0266.7,20060101,20240405
722129,04939,MOORHEAD MUNICIPAL AIRPORT,US,MN,KJKJ,+46.839,-096.663,+0279.5,20060101,20240405
722130,13861,WAYCROSS-WARE CO. AIRPORT,US,GA,KAYS,+31.250,-082.400,+0043.3,19421201,20240405
722131,03713,JOHNSTON COUNTY AIRPORT,US,NC,KJNX,+35.541,-078.390,+0050.3,20060101,20240405
722132,63801,CONCORD REGIONAL AIRPORT,US,NC,KJQF,+35.390,-080.707,+0214.9,20060101,20240405
722133,53946,SALLISAW MUNICIPAL AIRPORT,US,OK,KJSV,+35.438,-094.803,+0160.9,20060101,20240405
722134,63822,VIDALIA REGIONAL AIRPORT,US,GA,KVDI,+32.193,-082.372,+0083.5,20060101,20240405
722136,53883,BRUNSWICK GOLDEN ISLES APT,US,GA,KBQK,+31.259,-081.466,+0007.9,20060101,20240405
722137,13878,MALCOLM MC KINNON AIRPORT,US,GA,KSSI,+31.153,-081.391,+0004.3,19730101,20240405
722138,63852,STENNIS INTERNATIONAL AIRPORT,US,MS,KHSA,+30.368,-089.455,+0007.0,20050101,20240405
722140,93805,TALLAHASSEE REGIONAL AIRPORT,US,FL,KTLH,+30.394,-084.351,+0017.1,19420501,20240405
722141,03731,FRANKLIN COUNTY AIRPORT,US,NC,KLHZ,+36.023,-078.330,+0112.5,20050101,20240405
722142,04114,CHALLIS AIRPORT,US,ID,KLLJ,+44.523,-114.216,+1534.1,20050101,20240405
722143,53975,LANCASTER AIRPORT,US,TX,KLNC,+32.579,-096.719,+0152.7,20060101,20240405
722144,04945,MAPLE LAKE MUNICIPAL ARPT,US,MN,KMGG,+45.236,-093.986,+0313.3,20060101,20240405
722145,04884,HARBOR SPRINGS AIRPORT,US,MI,KMGN,+45.426,-084.913,+0206.4,20060101,20240405
722147,53817,MOULTRIE MUNICIPAL AIRPORT,US,GA,KMGR,+31.083,-083.800,+0086.3,20050101,20240405
722148,63824,STANLEY COUNTY AIRPORT,US,NC,KVUJ,+35.417,-080.151,+0185.6,20060101,20240405
722149,04899,ILLINOIS VALLEY RGNL-WALTER DUNCAN FLD ARPT,US,IL,KVYS,+41.352,-089.153,+0199.3,20060101,20240405
722151,14794,WESTERLY STATE AIRPORT,US,RI,KWST,+41.351,-071.806,+0019.8,20060101,20240405
722152,53957,WEST WOODWARD AIRPORT,US,OK,KWWR,+36.437,-099.521,+0666.9,20050101,20240405
722154,53885,DALTON MUNICIPAL AIRPORT,US,GA,KDNN,+34.722,-084.869,+0216.4,20060101,20240405
722155,03040,MONUMENT HILL AWOS-3 ARPT,US,CO,KMNH,+39.217,-104.633,+2151.9,20060101,20240405
722156,53873,CARTERSVILLE AIRPORT,US,GA,KVPC,+34.116,-084.851,+0230.0,20060101,20240405
722157,04949,MACOMB MUNICIPAL AIRPORT,US,IL,KMQB,+40.520,-090.652,+0215.5,20060101,20240405
722158,13752,U.S. NAVAL ACADEMY,US,MD,KNAK,+38.991,-076.489,+0001.8,20050224,20240405
722159,12980,MID VALLEY AIRPORT,US,TX,KT65,+26.178,-097.973,+0021.3,20060101,20240404
722160,13869,SW GEORGIA REGIONAL ARPT,US,GA,KABY,+31.536,-084.196,+0058.2,19730101,20240405
722164,53949,OKMULGEE MUNICIPAL AIRPORT,US,OK,KOKM,+35.668,-095.949,+0219.5,20060101,20240405
722165,63808,OLIVE BRANCH AIRPORT,US,MS,KOLV,+34.979,-089.787,+0122.5,20050101,20240405
722166,93845,VALDOSTA REGIONAL AIRPORT,US,GA,KVLD,+30.776,-083.274,+0058.7,19480101,20240405
722167,03718,ORANGE COUNTY AIRPORT,US,VA,KOMH,+38.247,-078.046,+0143.0,20060101,20240405
722168,04960,OLIVIA REGIONAL AIRPORT,US,MN,KOVL,+44.779,-095.033,+0328.0,20060101,20240405
722169,03058,PECOS MUNICIPAL AIRPORT,US,TX,KPEQ,+31.383,-103.511,+0796.4,20060101,20240405
722170,03813,MIDDLE GEORGIA REGIONAL AIRPORT,US,GA,KMCN,+32.689,-083.653,+0104.5,19411020,20240405
722171,04889,PONTIAC MUNICIPAL AIRPORT,US,IL,KPNT,+40.924,-088.624,+0200.9,20060101,20240405
722172,63810,EDGAR COUNTY AIRPORT,US,IL,KPRG,+39.700,-087.669,+0199.3,20060101,20240405
722173,53951,PAULS VALLEY MUNI AIRPORT,US,OK,KPVJ,+34.711,-097.223,+0295.1,20060101,20240405
722174,23097,HALE COUNTY AIRPORT,US,TX,KPVW,+34.167,-101.717,+1028.4,20060101,20240405
722175,13860,ROBINS AFB AIRPORT,US,GA,KWRB,+32.633,-083.600,+0089.6,19420807,20240405
722176,53884,NEWNAN COWETA COUNTY ARPT,US,GA,KCCO,+33.312,-084.770,+0295.7,20060101,20240405
722177,63811,ANDREWS-MURPHY AIRPORT,US,NC,KRHP,+35.195,-083.865,+0516.9,20060101,20240405
722178,53953,ROBERT S KERR AIRPORT,US,OK,KRKR,+35.021,-094.621,+0137.5,20060101,20240405
722179,04968,NEW RICHMOND MUNICIPAL APT,US,WI,KRNH,+45.150,-092.533,+0303.6,20060101,20240405
722180,03820,AUGUSTA REGIONAL AT BUSH FIELD AP,US,GA,KAGS,+33.365,-081.964,+0040.9,19480101,20240405
722181,13837,DANIEL FIELD AIRPORT,US,GA,KDNL,+33.467,-082.038,+0125.1,20060101,20240405
722182,04890,ROCHELLE MUNI ARPT-KORITZ FIELD AIRPORT,US,IL,KRPJ,+41.893,-089.078,+0238.1,20060101,20240405
722183,04972,BURNETT COUNTY AIRPORT,US,WI,KRZN,+45.823,-092.373,+0301.5,20060101,20240405
722185,53838,LEE GILMER MEMORIAL ARPT,US,GA,KGVL,+34.272,-083.830,+0386.4,20060101,20240404
722186,04892,BEAVER ISLAND AIRPORT,US,MI,KSJX,+45.689,-085.566,+0203.0,20060101,20240405
722187,93911,SHAWNEE MUNICIPAL AIRPORT,US,OK,KSNL,+35.357,-096.943,+0327.1,20060101,20240405
722188,53985,SEARCY MUNICIPAL AIRPORT,US,AR,KSRC,+35.212,-091.737,+0080.5,20060101,20240405
722189,92815,WITHAM FIELD AIRPORT,US,FL,KSUA,+27.182,-080.221,+0005.5,20060101,20240405
722190,13874,HARTSFIELD-JACKSON ATLANTA INTL AP,US,GA,KATL,+33.630,-084.442,+0308.3,19730101,20240405
722191,03721,BRUNSWICK COUNTY AIRPORT,US,NC,KSUT,+33.929,-078.075,+0007.6,20050101,20240405
722192,23033,AVENGER FIELD AIRPORT,US,TX,KSWW,+32.473,-100.466,+0725.4,20060101,20240405
722193,03722,PERSON COUNTY AIRPORT,US,NC,KTDF,+36.285,-078.984,+0185.6,20060101,20240405
722194,04896,RANTOUL NATL AVN CNTR-F ELLIOTT FIELD AIRPORT,US,IL,KTIP,+40.293,-088.142,+0224.6,20060101,20240405
722195,03888,FULTON CO-BROWN FLD ARPT,US,GA,KFTY,+33.778,-084.525,+0245.0,20060101,20240405
722196,53863,DEKALB-PEACHTREE AIRPORT,US,GA,KPDK,+33.878,-084.298,+0298.4,20060101,20240405
722197,53819,PCHTRE CTY-FALCON FLD ARPT,US,GA,KFFC,+33.354,-084.569,+0241.2,20060101,20240405
722198,63819,BOONE,US,NC,KTNB,+36.200,-081.650,+0910.4,20020902,20240406
722199,53956,TAHLEQUAH MUNICIPAL ARPT,US,OK,KTQH,+35.929,-095.004,+0266.1,20060101,20240405
722200,12832,APALACHICOLA MUNI AIRPORT,US,FL,KAAF,+29.727,-085.025,+0005.5,19450101,20240405
722201,03723,SANFORD-LEE COUNTY RGNL ARPT,US,NC,KTTA,+35.582,-079.101,+0075.3,20060101,20240405
722202,12985,GARNER FIELD AIRPORT,US,TX,KUVA,+29.211,-099.744,+0287.1,20060101,20240405
722203,03041,MONARCH PASS AWOS-3 ARPT,US,CO,KMYP,+38.483,-106.317,+3667.1,20060101,20240405
722204,04996,TRI-TOWNSHIP AIRPORT,US,IL,KSFY,+42.046,-090.108,+0187.8,20060101,20240405
722208,04224,ORCAS ISLAND AIRPORT,US,WA,KORS,+48.708,-122.911,+0009.5,20060101,20240405
722209,12986,CALHOUN COUNTY AIRPORT,US,TX,KPKV,+28.654,-096.681,+0009.1,20060101,20240405
722210,13858,EGLIN AFB AIRPORT,US,FL,KVPS,+30.483,-086.517,+0026.5,19380910,20240405
722211,94087,THOMAS COUNTY AIRPORT,US,NE,KTIF,+41.964,-100.569,+0888.2,20060101,20240405
722212,92814,ST AUGUSTINE AIRPORT,US,FL,KSGJ,+29.959,-081.340,+0003.1,20060101,20240405
722213,12819,LEESBURG REGIONAL AIRPORT,US,FL,KLEE,+28.821,-081.810,+0020.9,20060101,20240405
722214,03070,MOORE COUNTY AIRPORT,US,TX,KDUX,+35.858,-102.013,+1129.3,20060101,20240405
722215,13884,BOB SIKES AIRPORT,US,FL,KCEW,+30.777,-086.519,+0047.1,19730101,20240405
722216,99999,NORTH AF AUX,US,SC,KXNO,+33.615,-081.084,+0097.8,20071024,20240404
722217,63881,W H `BUD` BARRON AIRPORT,US,GA,KDBN,+32.564,-082.985,+0094.2,20060101,20240404
722218,00356,CAMBRIDGE DORCHESTER AIRPORT,US,MD,KCGE,+38.533,-076.033,+0006.1,20061003,20240405
722219,99999,SHELL AHP,US,AL,KSXS,+31.363,-085.849,+0121.9,20131211,20240404
722220,99999,PENSACOLA  FL,US,,,+30.483,-087.183,+0038.0,20010908,20240404
722221,00444,DIXON AIRPORT,US,WY,KDWX,+41.037,-107.493,+1996.1,20130731,20240405
722223,13899,PENSACOLA REGIONAL AIRPORT,US,FL,KPNS,+30.476,-087.186,+0036.0,19900228,20240405
722225,03855,PENSACOLA NAS,US,FL,KNPA,+30.350,-087.317,+0008.5,19450201,20240405
722226,93841,WHITING FIELD NAVAL AIR STATION NORTH,US,FL,KNSE,+30.717,-087.017,+0060.7,19730101,20240405
722230,13894,MOBILE REGIONAL AIRPORT,US,AL,KMOB,+30.688,-088.246,+0065.5,19730101,20240405
722231,00357,HAMILTON MUNICIPAL AIRPORT,US,TX,KMNZ,+31.666,-098.149,+0396.2,20090101,20240405
722235,13838,MOBILE DOWNTOWN AIRPORT,US,AL,KBFM,+30.615,-088.063,+0004.9,19420701,20240405
722238,63873,HANCHEY ARMY HELIPORT (FORT RUCKER),US,AL,KHEY,+31.350,-085.667,+0096.6,20060901,20240405
722239,53861,LOWE ARMY HELIPORT (FORT RUCKER),US,AL,KLOR,+31.356,-085.751,+0074.4,20080717,20240405
722241,54925,WAYNE MUNICIPAL AIRPORT,US,NE,KLCG,+42.242,-096.983,+0434.0,20060101,20240405
722243,03738,RICHMOND COUNTY AIRPORT,US,NC,KRCZ,+34.891,-079.759,+0109.1,20061024,20240405
722244,00358,COLLEGE PARK AP,US,MD,KCGS,+38.981,-076.922,+0015.2,20061025,20240405
722246,03844,DUKE FLD,US,FL,KEGI,+30.650,-086.533,,19490908,20240404
722247,54785,SOMERSET AIRPORT,US,NJ,KSMQ,+40.624,-074.669,+0030.1,20060101,20240405
722248,00359,SOUTHLAND FIELD AIRPORT,US,LA,KUXL,+30.131,-093.376,+0003.1,20061024,20240405
722249,63887,HOOK FIELD MUNICIPAL AIRPORT,US,OH,KMWO,+39.531,-084.395,+0198.1,20061024,20240405
722250,13829,LAWSON AAF AIRPORT,US,GA,KLSF,+32.337,-084.991,+0070.7,19390501,20240405
722251,53958,RUSTON REGIONAL AIRPORT,US,LA,KRSN,+32.514,-092.588,+0094.8,20060425,20240405
722252,54923,MYERS FIELD AIRPORT,US,MN,KCNB,+44.729,-096.266,+0363.6,20061018,20240405
722253,53992,MOREHOUSE MEMORIAL AIRPORT,US,LA,KBQP,+32.756,-091.881,+0050.9,20061018,20240405
722255,93842,COLUMBUS METRO AIRPORT,US,GA,KCSG,+32.516,-084.942,+0120.0,19480101,20240404
722256,64774,MARSHFIELD MUNICIPAL AIRPORT - GEORGE HARLOW FIELD,US,MA,KGHG,+42.098,-070.672,+0003.4,20051219,20240405
722260,13895,MONTGOMERY RGNL (DANNELLY FD) AP,US,AL,KMGM,+32.300,-086.407,+0066.2,19730101,20240405
722261,00360,OKEECHOBEE COUNTY AIRPORT,US,FL,KOBE,+27.267,-080.850,+0010.1,20070116,20240405
722265,13821,MAXWELL AFB AIRPORT,US,AL,KMXF,+32.383,-086.350,+0052.1,19351001,20240405
722267,03878,TROY MUNICIPAL AIRPORT,US,AL,KTOI,+31.857,-086.010,+0118.6,19730108,20240405
722268,13839,DOTHAN REGIONAL AIRPORT,US,AL,KDHN,+31.318,-085.443,+0112.2,20060101,20240405
722269,03850,CAIRNS ARMY AIRFIELD (FORT RUCKER),US,AL,KOZR,+31.267,-085.717,+0091.7,19541019,20240405
722270,13864,DOBBINS AIR RESERVE BASE AIRPORT,US,GA,KMGE,+33.917,-084.517,+0325.5,19460901,20240405
722274,54939,CENTERVILLE MUNICIPAL AIRPORT,US,IA,KTVK,+40.684,-092.901,+0311.8,20090510,20240404
722275,53843,ANDALUSIA-OPP MUNICIPAL AIRPORT,US,AL,K79J,+31.306,-086.390,+0097.5,20060103,20240405
722276,53820,MIDDLETON FIELD AIRPORT,US,AL,KGZH,+31.419,-087.048,+0079.1,20060101,20240405
722279,53852,PRYOR FIELD REGIONAL ARPT,US,AL,KDCU,+34.658,-086.943,+0179.1,20060101,20240405
722280,13876,BIRMINGHAM INTERNATIONAL AIRPORT,US,AL,KBHM,+33.565,-086.745,+0187.7,19420801,20240405
722284,03892,ABRN-OPLKA R G PITTS ARPT,US,AL,KAUO,+32.616,-085.433,+0236.5,20060101,20240405
722285,03896,GADSDEN MUNICIPAL AIRPORT,US,AL,KGAD,+33.967,-086.083,+0173.4,20060101,20240405
722286,93806,TUSCALOOSA MUNICIPAL ARPT,US,AL,KTCL,+33.212,-087.616,+0045.3,19730101,20240405
722287,13871,ANNISTON METROPOLITAN ARPT,US,AL,KANB,+33.590,-085.848,+0181.8,19730101,20240405
722291,00470,PLATTSMOUTH MUNICIPAL AIRPORT,US,NE,KPMV,+40.948,-095.917,+0367.3,20061121,20240405
722294,99999,GRAND CHENIER (LITTLE PECAN ISLAND ARPT),US,LA,K3L4,+29.800,-092.804,+0002.0,19870117,20240404
722300,53864,SHELBY COUNTY AIRPORT,US,AL,KEET,+33.178,-086.782,+0172.5,20020101,20240405
722310,12916,LOUIS ARMSTRONG NEW ORLEANS INTL AP,US,LA,KMSY,+29.998,-090.278,-0001.0,19451001,20240405
722312,03908,HAMMOND MUNICIPAL AIRPORT,US,LA,KHDC,+30.521,-090.418,+0013.4,20060101,20240405
722314,53915,ACADIANA REGIONAL AIRPORT,US,LA,KARA,+30.029,-091.885,+0004.8,20060101,20240405
722315,53917,LAKEFRONT AIRPORT,US,LA,KNEW,+30.049,-090.029,+0000.9,19420901,20240405
722316,12958,NEW ORLEANS NAS,US,LA,KNBG,+29.817,-090.017,+0000.6,19730101,20240405
722319,53943,NATCHITOCHES REGIONAL ARPT,US,LA,KIER,+31.736,-093.099,+0036.9,20060101,20240405
722320,13970,BATON ROUGE METRO RYAN FIELD AIRPORT,US,LA,KBTR,+30.538,-091.147,+0020.4,20101115,20240405
722322,00361,GLASGOW MUNICIPAL AIRPORT,US,KY,KGLW,+37.033,-085.950,+0218.2,20050101,20240405
722323,00362,GATESVILLE MUNICIPAL AIRPORT,US,TX,KGOP,+31.417,-097.800,+0276.2,20050101,20240405
722324,03071,MIDLAND AIRPARK,US,TX,KMDD,+32.036,-102.101,+0854.4,20060101,20240405
722329,12936,HARRY P WILLIAMS MEMO ARPT,US,LA,KPTN,+29.717,-091.333,+0002.7,20060101,20240406
722330,53865,SLIDELL AIRPORT,US,LA,KASD,+30.344,-089.822,+0007.5,20050101,20240405
722331,54941,IOWA FALLS MUNICIPAL AIRPORT,US,IA,KIFA,+42.471,-093.207,+0346.6,20071016,20240405
722332,54953,TOMAHAWK REGIONAL AIRPORT,US,WI,KTKV,+45.469,-089.806,+0452.9,20060101,20240405
722333,03069,SAGUACHE MUNICIPAL AIRPORT,US,CO,K04V,+38.097,-106.169,+2385.4,20060101,20240321
722334,03976,BEAUREGARD REGIONAL AIRPORT,US,LA,KDRI,+30.833,-093.333,+0062.2,20060101,20240405
722338,12994,JIM HOGG COUNTY AIRPORT,US,TX,KHBV,+27.349,-098.737,+0202.1,20060101,20240405
722340,13865,KEY FIELD AIRPORT,US,MS,KMEI,+32.335,-088.751,+0088.1,19420301,20240405
722341,92822,ORMOND BEACH MUNICIPAL AIRPORT,US,FL,KOMN,+29.296,-081.113,+0008.8,20060101,20240404
722342,54931,TRACY MUNICIPAL AIRPORT,US,MN,KTKC,+44.249,-095.607,+0408.4,20060101,20240405
722343,54826,SOUTH HAVEN AREA REGIONAL AIRPORT,US,MI,KLWA,+42.351,-086.256,+0203.0,20060101,20240405
722344,99999,LOUISVILLE WINSTON CO,US,MS,KLMS,+33.146,-089.062,+0175.3,19810220,20240404
722345,03866,MERIDIAN NAS/MC CAIN FD AP,US,MS,KNMM,+32.550,-088.567,+0082.6,19730101,20240405
722346,54824,OWOSSO COMMUNITY AIRPORT,US,MI,KRNP,+42.993,-084.139,+0224.3,20050101,20240405
722348,53808,HATTIESBURG-LAUREL RGNL AP,US,MS,KPIB,+31.467,-089.333,+0089.3,20060101,20240405
722350,03940,JACKSON INTERNATIONAL AIRPORT,US,MS,KJAN,+32.320,-090.078,+0090.2,19420901,20240405
722351,12953,WHARTON REGIONAL AIRPORT,US,TX,KARM,+29.266,-096.008,+0030.5,20060101,20240405
722354,13927,HAWKINS FIELD AIRPORT,US,MS,KHKS,+32.338,-090.221,+0101.7,20050101,20240405
722355,93999,VICKSBURG MUNICIPAL AIRPORT,US,MS,KVKS,+32.233,-090.933,+0031.4,20130319,20240405
722357,03961,HRDY-ANRES FD NTCHZ-ADAMS COUNTY AIRPORT,US,MS,KHEZ,+31.617,-091.283,+0082.9,20060101,20240405
722358,93919,MCOM/PIKE CO/J E LWS FD AP,US,MS,KMCB,+31.182,-090.472,+0123.6,19730101,20240405
722361,92808,NEW SMYRNA BEACH MUNICIPAL AIRPORT,US,FL,KEVB,+29.054,-080.948,+0003.1,20060101,20240405
722362,93937,SULPHUR SPRINGS MUNICIPAL AIRPORT,US,TX,KSLR,+33.167,-095.617,+0149.1,20060101,20240405
722363,23098,EDWARDS COUNTY AIRPORT,US,TX,KECU,+29.947,-100.173,+0723.0,20060101,20240405
722364,23903,TUNICA MUNICIPAL AIRPORT,US,MS,KUTA,+34.681,-090.347,+0059.1,20050104,20240405
722367,00363,SKYHAVEN AIRPORT,US,MO,KRCM,+38.783,-093.800,+0243.2,20071016,20240405
722368,00364,THOMAS P STAFFORD AIRPORT,US,OK,KOJA,+35.550,-098.667,+0489.2,20071114,20240405
722390,03931,POLK ARMY AIRFIELD,US,LA,KPOE,+31.050,-093.183,+0100.6,19620903,20240405
722400,03937,LAKE CHARLES REGIONAL AIRPORT,US,LA,KLCH,+30.126,-093.228,+0002.0,19420502,20240405
722403,12968,SALT POINT,US,LA,KP92,+29.559,-091.525,+0001.0,20060413,20240405
722404,13941,CHENNAULT INTERNATIONAL AP,US,LA,KCWF,+30.210,-093.143,+0005.2,19880105,20240405
722405,13976,LAFAYETTE REGIONAL AIRPORT,US,LA,KLFT,+30.199,-091.990,+0010.8,19451001,20240405
722406,12927,HOUMA-TERREBONNE AIRPORT,US,LA,KHUM,+29.566,-090.660,+0002.7,20050101,20240405
722410,12917,SOUTHEAST TEXAS REGIONAL AIRPORT,US,TX,KBPT,+29.952,-094.026,+0003.8,19730101,20240405
722416,12971,NEW BRAUNFELS MUNICIPAL AP,US,TX,KBAZ,+29.709,-098.046,+0197.6,19990317,20240405
722420,12923,SCHOLES INTL AT GLSTON APT,US,TX,KGLS,+29.270,-094.864,+0001.5,19930101,20240405
722427,12975,CLOVER FIELD AIRPORT,US,TX,KLVJ,+29.519,-095.242,+0011.9,20060101,20240405
722429,53910,HOOKS MEMORIAL AIRPT,US,TX,KDWH,+30.068,-095.556,+0046.8,20060101,20240405
722430,12960,G BUSH INTERCONTINENTAL AP/HOUSTON AP,US,TX,KIAH,+29.984,-095.361,+0027.5,19730101,20240405
722436,12906,ELLINGTON FIELD AIRPORT,US,TX,KEFD,+29.617,-095.167,+0009.8,19410701,20240405
722440,12918,WILLIAM P. HOBBY AIRPORT,US,TX,KHOU,+29.646,-095.282,+0013.2,20050101,20240405
722444,53902,MONTGOMERY COUNTY AIRPORT,US,TX,KCXO,+30.361,-095.418,+0069.4,20060101,20240405
722446,93987,ANGELINA COUNTY AIRPORT,US,TX,KLFK,+31.236,-094.755,+0087.1,19730101,20240405
722447,53903,HUNTSVILLE MUNICIPAL ARPT,US,TX,KUTS,+30.744,-095.587,+0105.4,20060101,20240405
722448,13972,TYLER POUNDS REGIONAL ARPT,US,TX,KTYR,+32.359,-095.404,+0159.5,19730101,20240405
722469,53912,CAMPBELL FLD-CORSICANA MU,US,TX,KCRS,+32.032,-096.399,+0135.0,20060101,20240405
722470,03901,EAST TEXAS REGIONAL ARPT,US,TX,KGGG,+32.391,-094.714,+0107.3,19910204,20240405
722479,53907,ARLINGTON MUNICIPAL AIRPORT,US,TX,KGKY,+32.658,-097.095,+0179.7,20060101,20240405
722480,13957,SHREVEPORT REGIONAL AIRPORT,US,LA,KSHV,+32.447,-093.824,+0069.6,19730101,20240405
722484,53905,SHREVEPORT DOWNTOWN ARPT,US,LA,KDTN,+32.540,-093.746,+0052.3,20000101,20240405
722485,13944,BARKSDALE AIR FORCE BASE,US,LA,KBAD,+32.500,-093.667,+0050.6,19370301,20240405
722486,13942,MONROE REGIONAL AIRPORT,US,LA,KMLU,+32.516,-092.030,+0022.1,19421001,20240405
722487,13935,ESLER REGIONAL AIRPORT,US,LA,KESF,+31.396,-092.283,+0026.9,19410701,20240405
722488,03996,VICKSBURG/TALLULAH RGNL AP,US,LA,KTVR,+32.348,-091.030,+0025.2,20050101,20240405
722489,53911,TERRELL MUNICIPAL AIRPORT,US,TX,KTRL,+32.713,-096.269,+0143.0,20060101,20240405
722499,53948,A L MANGHAM JR RGNL ARPT,US,TX,KOCH,+31.578,-094.709,+0108.2,20060101,20240405
722500,12919,BROWNSVILLE/S PADRE ISLAND INTL AP,US,TX,KBRO,+25.915,-097.423,+0005.7,19470101,20240405
722505,12904,VALLEY INTERNATIONAL ARPT,US,TX,KHRL,+26.230,-097.656,+0009.5,19420301,20240405
722506,12959,MC ALLEN MILLER INTL ARPT,US,TX,KMFE,+26.179,-098.245,+0030.1,19730101,20240405
722508,12957,PORT ISABEL-CAMERON CO APT,US,TX,KPIL,+26.160,-097.338,+0005.1,20050101,20240405
722510,12924,CORPUS CHRISTI INTERNATIONAL AIRPORT,US,TX,KCRP,+27.773,-097.513,+0012.5,19460801,20240405
722515,12926,CORPUS CHRISTI NAS,US,TX,KNGP,+27.688,-097.292,+0004.7,19730101,20240405
722516,12928,KINGSVILLE NAS,US,TX,KNQI,+27.509,-097.804,+0013.4,19730101,20240405
722517,12932,ALICE INTERNATIONAL ARPT,US,TX,KALI,+27.741,-098.025,+0052.0,19460801,20240405
722518,12974,NAVAL AUXILIARY LANDING FD,US,TX,KNOG,+27.895,-098.043,+0071.0,20110301,20240405
722520,12907,LAREDO INTERNATIONAL AIRPORT,US,TX,KLRD,+27.533,-099.467,+0150.6,20081124,20240405
722523,12970,STINSON MINICIPAL AIRPORT,US,TX,KSSF,+29.339,-098.472,+0173.1,19990101,20240405
722524,12972,ARANSAS COUNTY AIRPORT,US,TX,KRKP,+28.084,-097.047,+0007.5,20060101,20240405
722526,12947,COTULLA-LA SALLE CO ARPT,US,TX,KCOT,+28.459,-099.223,+0144.0,19730101,20240405
